City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Baran,IN,2022-12-24 18:37:29,25.1,76.5167,55.65,48,8,7.11
294,Bismarck,US,2022-12-24 18:37:13,46.8083,-100.7837,-2.18,70,0,4.61
295,Sechura,PE,2022-12-24 18:41:33,-5.5569,-80.8222,81.88,56,19,14.25
296,Ambilobe,MG,2022-12-24 18:41:34,-13.2,49.05,73.17,94,100,3.87
297,Mnogovershinnyy,RU,2022-12-24 18:41:34,53.9353,139.9242,8.51,94,100,8.08
298,Fairbanks,US,2022-12-24 18:41:35,64.8378,-147.7164,-18.4,76,0,8.05
299,Tambacounda,SN,2022-12-24 18:41:35,13.7539,-13.7586,91.45,17,0,6.91
300,Akureyri,IS,2022-12-24 18:41:36,65.6835,-18.0878,12.13,85,100,3.44
301,Terekli-Mekteb,RU,2022-12-24 18:41:36,44.1671,45.8698,39.18,84,51,6.38
302,Codrington,AU,2022-12-24 18:41:37,-38.2667,141.9667,50.22,87,0,3.6
303,Manali,IN,2022-12-24 18:41:37,13.1667,80.2667,77.09,87,90,17.72
304,Itoman,JP,2022-12-24 18:41:38,26.1247,127.6694,59.02,63,75,24.16
305,Kargil,IN,2022-12-24 18:41:38,34.5667,76.1,4.5,60,0,3.62
306,Dunedin,NZ,2022-12-24 18:41:39,-45.8742,170.5036,57.76,88,100,3.85
307,Mongoumba,CF,2022-12-24 18:41:40,3.6415,18.5936,76.93,31,80,3.06
308,Karakol,KG,2022-12-24 18:41:40,42.4907,78.3936,16.12,59,80,6.35
309,Ntungamo,UG,2022-12-24 18:41:41,-0.8833,29.65,64.74,95,73,2.42
310,Gaurnadi,BD,2022-12-24 18:41:41,22.9667,90.2333,65.16,41,0,2.53
311,Sarakhs,IR,2022-12-24 18:41:41,36.5449,61.1577,47.57,38,100,9.06
312,Chopda,IN,2022-12-24 18:41:42,21.25,75.3,67.41,29,6,4.65
313,Danshui,CN,2022-12-24 18:41:43,22.7984,114.4672,51.96,49,9,3.11
314,Eydhafushi,MV,2022-12-24 18:41:43,5.1033,73.0708,80.49,69,62,9.66
315,Elliot,ZA,2022-12-24 18:41:44,-31.3333,27.85,62.01,81,100,1.81
316,Nantucket,US,2022-12-24 18:40:44,41.2835,-70.0995,26.71,83,100,26.46
317,Shimoda,JP,2022-12-24 18:41:44,34.6667,138.95,41.11,64,49,6.44
318,Praia Da Vitoria,PT,2022-12-24 18:37:31,38.7333,-27.0667,53.85,76,40,26.37
319,Rovaniemi,FI,2022-12-24 18:41:45,66.5,25.7167,9.81,85,20,5.75
320,Geraldton,AU,2022-12-24 18:41:46,-28.7667,114.6,64.81,88,2,6.91
321,Santo Anastacio,BR,2022-12-24 18:41:46,-21.8383,-51.6103,91.76,51,91,2.71
322,La Romana,DO,2022-12-24 18:41:47,18.4273,-68.9728,84.56,58,40,11.5
323,Srostki,RU,2022-12-24 18:42:47,52.4189,85.7022,14.86,96,100,4.21
324,Rjukan,NO,2022-12-24 18:42:47,59.8789,8.5941,20.05,73,100,4.45
325,Khandyga,RU,2022-12-24 18:42:48,62.6667,135.6,-39.12,100,87,1.68
326,Auki,SB,2022-12-24 18:42:49,-8.7676,160.7034,77.2,88,100,4.5
327,Leglise,BE,2022-12-24 18:42:49,49.7999,5.5365,47.39,64,100,6.58
328,Villefranche-De-Rouergue,FR,2022-12-24 18:42:49,44.3333,2.0,53.13,86,5,2.73
329,Rosita,NI,2022-12-24 18:42:50,13.9268,-84.4032,82.13,67,29,5.91
330,Mankono,CI,2022-12-24 18:42:51,8.0586,-6.1897,79.39,23,10,2.93
331,Mildura,AU,2022-12-24 18:42:51,-34.2,142.15,72.41,28,0,7.29
332,Bonthe,SL,2022-12-24 18:42:52,7.5264,-12.505,78.91,62,74,7.85
333,Huangchuan,CN,2022-12-24 18:42:52,32.1272,115.0394,32.14,31,0,7.27
334,Trairi,BR,2022-12-24 18:42:48,-3.2778,-39.2689,81.63,68,76,10.87
335,Singapore,SG,2022-12-24 18:39:02,1.2897,103.8501,78.84,80,75,9.22
336,Kasongo-Lunda,CD,2022-12-24 18:42:53,-6.4667,16.8167,70.57,96,100,1.86
337,Horlivka,UA,2022-12-24 18:42:53,48.347,38.0542,36.36,79,100,4.0
338,Svetlyy,RU,2022-12-24 18:42:54,54.675,20.1347,32.05,89,100,7.0
339,Saint-Pierre,RE,2022-12-24 18:42:55,-21.3393,55.4781,78.48,83,75,4.61
340,Saint-Augustin,CA,2022-12-24 18:42:56,51.226,-58.6502,35.11,88,100,24.81
341,Meulaboh,ID,2022-12-24 18:42:57,4.1363,96.1285,76.96,85,100,5.61
342,Pance,PH,2022-12-24 18:42:57,15.6885,120.6201,66.51,74,79,3.44
343,Upernavik,GL,2022-12-24 18:42:58,72.7868,-56.1549,-3.64,72,24,6.76
344,Quatre Cocos,MU,2022-12-24 18:42:58,-20.2078,57.7625,79.09,80,6,9.8
345,Nadym,RU,2022-12-24 18:42:59,65.5333,72.5167,-3.19,100,97,8.9
346,Tagusao,PH,2022-12-24 18:42:59,9.1924,117.8141,77.72,86,100,3.51
347,Chapais,CA,2022-12-24 18:43:00,49.7834,-74.8492,15.58,92,100,17.65
348,Nalut,LY,2022-12-24 18:43:00,30.3333,10.85,55.8,49,0,7.83
349,Saint-Louis,SN,2022-12-24 18:43:02,16.3333,-15.0,85.64,16,0,8.95
350,Luena,AO,2022-12-24 18:43:02,-11.7833,19.9167,63.37,94,97,3.58
351,Tocopilla,CL,2022-12-24 18:43:02,-22.092,-70.1979,71.85,66,19,7.56
352,Namatanai,PG,2022-12-24 18:43:03,-3.6667,152.4333,79.79,83,90,3.76
353,Ipixuna,BR,2022-12-24 18:43:03,-1.7625,-48.8043,82.54,77,22,3.42
354,Ishigaki,JP,2022-12-24 18:43:04,24.3448,124.1572,57.33,58,75,12.66
355,Nanortalik,GL,2022-12-24 18:43:06,60.1432,-45.2371,17.6,58,3,4.18
356,Kijang,KR,2022-12-24 18:43:06,35.2442,129.2139,26.33,45,0,5.21
357,Inirida,CO,2022-12-24 18:43:07,3.8653,-67.9239,91.04,43,68,4.12
358,Mbaiki,CF,2022-12-24 18:43:08,3.8678,17.9892,73.78,34,99,1.99
359,Kondinskoye,RU,2022-12-24 18:43:08,59.6481,67.41,33.66,98,100,12.28
360,Salinopolis,BR,2022-12-24 18:41:11,-0.6136,-47.3561,80.53,78,88,10.49
361,Lata,PT,2022-12-24 18:43:09,40.1629,-8.3327,61.07,85,100,9.31
362,San Pedro,PH,2022-12-24 18:43:09,14.35,121.0167,76.23,69,100,8.05
363,Rosario,AR,2022-12-24 18:41:45,-32.9468,-60.6393,84.94,31,0,16.11
364,Turayf,SA,2022-12-24 18:43:10,31.6725,38.6637,46.65,87,0,4.61
365,Vestmannaeyjar,IS,2022-12-24 18:43:10,63.4427,-20.2734,31.71,69,100,8.46
366,Marsa Matruh,EG,2022-12-24 18:43:10,31.3525,27.2453,61.0,72,75,8.05
367,Kaffrine,SN,2022-12-24 18:43:11,14.1059,-15.5508,80.98,15,74,6.64
368,Yulara,AU,2022-12-24 18:43:12,-25.2406,130.9889,77.95,62,58,5.88
369,Sevierville,US,2022-12-24 18:44:12,35.8681,-83.5618,22.06,49,0,5.75
370,Saint Andrews,US,2022-12-24 18:44:13,34.0454,-81.1293,27.61,42,40,16.11
371,Kviteseid,NO,2022-12-24 18:44:13,59.4022,8.4927,15.57,90,100,3.27
372,Aleksandrovka,UA,2022-12-24 18:44:14,46.8383,32.7612,43.11,91,100,5.64
373,Cabo Rojo,PR,2022-12-24 18:44:14,18.0866,-67.1457,87.73,68,23,7.0
374,Anito,PH,2022-12-24 18:44:15,12.4497,125.2886,75.11,90,100,16.4
375,Coquimbo,CL,2022-12-24 18:42:18,-29.9533,-71.3436,67.73,63,20,16.11
376,Maldonado,UY,2022-12-24 18:44:15,-34.6667,-54.9167,70.99,78,100,14.85
377,Orlik,RU,2022-12-24 18:44:16,52.5178,99.825,-25.24,96,40,2.19
378,Kurumkan,RU,2022-12-24 18:44:16,54.3,110.3,9.9,97,100,2.13
379,Puerto Escondido,MX,2022-12-24 18:44:17,15.85,-97.0667,85.03,70,0,5.75
380,Guelph,CA,2022-12-24 18:39:32,43.5501,-80.2497,11.62,75,100,27.63
381,Hopelchen,MX,2022-12-24 18:44:17,19.7667,-89.85,76.06,60,100,6.67
382,Melong,CM,2022-12-24 18:44:18,5.1218,9.9614,71.64,79,98,1.32
383,Mountain Home,US,2022-12-24 18:43:43,43.133,-115.6912,22.48,100,100,6.91
384,Asfi,MA,2022-12-24 18:44:18,32.2994,-9.2372,64.87,65,0,7.11
385,Tokmak,UA,2022-12-24 18:44:19,47.2514,35.7058,42.57,90,100,7.63
386,Olafsvik,IS,2022-12-24 18:44:20,64.8945,-23.7142,23.22,69,100,10.76
387,Jinchang,CN,2022-12-24 18:44:20,38.4953,102.1739,18.64,50,100,2.59
388,Anadyr,RU,2022-12-24 18:44:21,64.75,177.4833,9.1,78,0,11.18
389,Svetlaya,RU,2022-12-24 18:44:21,46.5389,138.3297,22.03,74,100,9.24
390,Salvador,SV,2022-12-24 18:44:21,13.8333,-88.9167,84.6,38,8,2.68
391,Beringovskiy,RU,2022-12-24 18:44:22,63.05,179.3167,13.26,75,27,18.37
392,Santo Nino,PH,2022-12-24 18:44:22,6.435,124.6975,73.35,95,100,0.72
393,Portland,US,2022-12-24 18:42:41,45.5234,-122.6762,43.21,92,100,11.5
394,Roros,NO,2022-12-24 18:44:23,62.5747,11.3842,-11.36,84,52,0.0
395,Bima,ID,2022-12-24 18:44:23,-8.4667,118.7167,74.61,95,100,2.33
396,Muzhi,RU,2022-12-24 18:44:24,65.3667,64.6667,4.5,96,100,6.64
397,Ust-Nera,RU,2022-12-24 18:44:24,64.5667,143.2,-17.99,87,2,4.63
398,Longyearbyen,SJ,2022-12-24 18:41:31,78.2186,15.6401,-0.56,71,20,10.36
399,Kavieng,PG,2022-12-24 18:44:25,-2.5744,150.7967,82.06,78,87,8.95
400,Marawi,PH,2022-12-24 18:44:25,7.9986,124.2928,69.66,98,100,1.43
401,Sao Joao Da Barra,BR,2022-12-24 18:44:25,-21.6403,-41.0511,75.29,94,100,12.66
402,Mori,JP,2022-12-24 18:44:26,34.8333,137.9333,38.44,78,1,9.44
403,Cururupu,BR,2022-12-24 18:44:26,-1.8283,-44.8683,79.72,83,99,6.08
404,Chor,PK,2022-12-24 18:44:27,25.5167,69.7667,60.91,19,9,7.34
405,Farmington,US,2022-12-24 18:39:40,36.7281,-108.2187,47.21,51,0,4.61
406,Bayeux,BR,2022-12-24 18:44:27,-7.125,-34.9322,86.63,62,75,13.8
407,Collie,AU,2022-12-24 18:44:28,-33.3667,116.15,57.33,98,48,5.14
408,Mackenzie,CA,2022-12-24 18:40:11,55.2999,-123.1698,1.62,78,100,3.44
409,Coihaique,CL,2022-12-24 18:44:29,-45.5752,-72.0662,75.15,46,0,8.05
410,Hasaki,JP,2022-12-24 18:44:30,35.7333,140.8333,30.6,55,0,9.91
411,Maicao,CO,2022-12-24 18:44:31,11.3832,-72.2432,83.86,53,2,17.22
412,Banda Aceh,ID,2022-12-24 18:40:09,5.5577,95.3222,77.31,85,18,10.96
413,Xinmin,CN,2022-12-24 18:44:31,41.9908,122.8253,8.98,70,1,6.31
414,Lorengau,PG,2022-12-24 18:44:32,-2.0226,147.2712,81.32,80,90,6.62
415,Cap-Aux-Meules,CA,2022-12-24 18:44:32,47.3821,-61.8597,39.25,70,20,13.8
416,Yumen,CN,2022-12-24 18:45:33,40.2833,97.2,9.32,76,1,8.21
417,Omboue,GA,2022-12-24 18:45:33,-1.5746,9.2618,78.73,81,96,5.82
418,Souillac,MU,2022-12-24 18:45:33,-20.5167,57.5167,79.18,78,40,8.05
419,Inzer,RU,2022-12-24 18:45:34,54.2167,57.5556,9.18,92,89,4.61
420,Pahrump,US,2022-12-24 18:45:34,36.2083,-115.9839,66.31,37,0,1.99
421,Fairmont,US,2022-12-24 18:45:35,39.4851,-80.1426,10.38,74,100,5.01
422,Lashio,MM,2022-12-24 18:45:35,22.9333,97.75,53.29,92,0,1.14
423,Kalanguy,RU,2022-12-24 18:45:36,51.0167,116.5167,-13.49,82,94,3.15
424,Bandarbeyla,SO,2022-12-24 18:45:36,9.4942,50.8122,77.16,74,19,12.59
425,San Jose,US,2022-12-24 18:42:00,37.3394,-121.895,62.85,76,20,4.61
426,Krasnoselkup,RU,2022-12-24 18:45:37,65.7,82.4667,1.85,96,100,10.09
427,Gorontalo,ID,2022-12-24 18:45:37,0.5412,123.0595,76.71,87,100,1.32
428,Quang Ngai,VN,2022-12-24 18:45:37,15.1167,108.8,65.44,85,93,3.74
429,Baykit,RU,2022-12-24 18:45:38,61.67,96.37,-7.24,100,100,2.26
430,Blythe,US,2022-12-24 18:45:39,33.6103,-114.5964,63.03,33,0,3.44
431,Mecca,SA,2022-12-24 18:45:39,21.4267,39.8261,68.09,51,78,7.36
432,Noumea,NC,2022-12-24 18:45:40,-22.2763,166.4572,80.01,99,11,4.0
433,Rawson,AR,2022-12-24 18:44:02,-43.3002,-65.1023,69.49,33,0,14.12
434,Saint-Joseph,RE,2022-12-24 18:45:40,-21.3667,55.6167,77.38,83,62,3.2
435,Carballo,ES,2022-12-24 18:45:40,43.213,-8.691,55.09,93,100,0.74
436,Gunjur,GM,2022-12-24 18:45:41,13.2019,-16.7339,89.67,27,0,3.44
437,Narsaq,GL,2022-12-24 18:45:41,60.9167,-46.05,7.02,66,0,7.29
438,Kumluca,TR,2022-12-24 18:45:42,36.3703,30.2869,57.09,76,8,5.37
439,Buritis,BR,2022-12-24 18:45:43,-15.6178,-46.4233,78.69,76,99,5.82
440,Mumbwa,ZM,2022-12-24 18:45:43,-14.9783,27.0619,65.08,91,100,4.52
441,Valparaiso,CL,2022-12-24 18:45:43,-33.0393,-71.6273,79.03,41,0,13.8
442,Mugur-Aksy,RU,2022-12-24 18:45:44,50.35,90.5,0.25,93,100,2.48
443,Sterling,US,2022-12-24 18:45:44,39.0062,-77.4286,20.34,44,40,10.36
444,Aklavik,CA,2022-12-24 18:45:45,68.2191,-135.0107,-40.0,74,0,2.3
445,Igarka,RU,2022-12-24 18:45:45,67.4667,86.5833,-3.59,94,100,13.89
446,Port Hawkesbury,CA,2022-12-24 18:45:46,45.6169,-61.3485,41.92,73,75,23.02
447,Tecoanapa,MX,2022-12-24 18:45:46,16.5167,-98.75,83.05,57,18,8.61
448,Canandaigua,US,2022-12-24 18:45:46,42.8742,-77.288,15.66,67,98,14.0
449,Pangnirtung,CA,2022-12-24 18:45:47,66.1451,-65.7125,1.4,66,20,0.0
450,Doha,QA,2022-12-24 18:45:47,25.2867,51.5333,71.58,75,0,19.57
451,Ndele,CF,2022-12-24 18:45:48,8.4109,20.6473,76.06,28,72,4.47
452,Northam,GB,2022-12-24 18:45:48,51.0333,-4.2167,51.62,90,34,17.6
453,Cabo San Lucas,MX,2022-12-24 18:45:49,22.8909,-109.9124,80.51,37,0,5.97
454,San Giustino,IT,2022-12-24 18:45:49,43.5495,12.1736,55.27,75,100,2.66
455,Nichinan,JP,2022-12-24 18:45:50,31.6,131.3667,38.17,64,3,5.53
456,Bartica,GY,2022-12-24 18:45:50,6.4,-58.6167,84.52,56,52,6.44
457,Caxito,AO,2022-12-24 18:45:50,-8.5785,13.6643,75.96,78,49,3.87
458,Conceicao Do Mato Dentro,BR,2022-12-24 18:45:51,-19.0372,-43.425,72.0,90,95,4.41
459,Tarko-Sale,RU,2022-12-24 18:45:51,64.9225,77.785,1.24,99,91,7.83
460,Atherton,GB,2022-12-24 18:44:16,53.5237,-2.4935,49.28,92,100,4.0
461,Iracoubo,GF,2022-12-24 18:45:52,5.4802,-53.2011,77.81,86,45,10.04
462,Plettenberg Bay,ZA,2022-12-24 18:46:52,-34.0527,23.3716,63.91,85,100,12.57
463,Manokwari,ID,2022-12-24 18:46:53,-0.8667,134.0833,78.55,82,88,3.04
464,Ulagan,RU,2022-12-24 18:46:53,50.6321,87.9563,6.96,97,100,0.31
465,Takoradi,GH,2022-12-24 18:46:54,4.8845,-1.7554,79.83,74,93,6.51
466,Wicklow,IE,2022-12-24 18:46:54,53.0,-6.4167,42.04,90,99,14.23
467,Flin Flon,CA,2022-12-24 18:46:55,54.7682,-101.865,-18.56,69,20,3.44
468,Jinka,ET,2022-12-24 18:46:55,5.65,36.65,70.23,60,97,2.33
469,Kieta,PG,2022-12-24 18:46:55,-6.2167,155.6333,79.36,86,100,2.8
470,Alice Springs,AU,2022-12-24 18:46:56,-23.7,133.8833,71.15,100,100,5.75
471,Sangre Grande,TT,2022-12-24 18:46:56,10.5835,-61.1177,85.96,68,5,11.07
472,Novoagansk,RU,2022-12-24 18:46:57,61.9449,76.6625,13.86,97,100,5.95
473,Mareeba,AU,2022-12-24 18:46:57,-17.0,145.4333,73.44,94,100,2.01
474,Arawa,PG,2022-12-24 18:46:57,-6.2132,155.5367,77.34,93,100,0.67
475,Ketchikan,US,2022-12-24 18:46:58,55.3422,-131.6461,39.18,93,100,4.61
476,Huilong,CN,2022-12-24 18:46:58,31.8111,121.655,33.93,71,84,14.88
477,Kupang,ID,2022-12-24 18:46:59,-10.1667,123.5833,77.43,93,100,13.53
478,Shimoni,KE,2022-12-24 18:46:59,-4.6476,39.3817,79.27,85,100,10.98
479,Hukuntsi,BW,2022-12-24 18:47:00,-24.0,21.75,83.61,18,11,7.02
480,Vilaka,LV,2022-12-24 18:47:00,57.1846,27.6722,19.87,95,7,4.43
481,Yuncheng,CN,2022-12-24 18:47:00,35.0231,110.9928,30.72,38,100,3.53
482,Hamilton,US,2022-12-24 18:47:01,39.1834,-84.5333,12.2,74,100,19.57
483,Fillan,NO,2022-12-24 18:47:01,63.6064,8.9696,29.64,79,72,10.74
484,Fort-Shevchenko,KZ,2022-12-24 18:47:01,44.5086,50.263,36.07,52,65,13.73
485,Marapanim,BR,2022-12-24 18:47:02,-0.7175,-47.6997,78.75,89,100,5.28
486,Labrea,BR,2022-12-24 18:47:02,-7.2586,-64.7981,86.09,73,99,3.91
487,Dzilam Gonzalez,MX,2022-12-24 18:47:03,21.2833,-88.9333,70.68,78,100,9.82
488,Kaeo,NZ,2022-12-24 18:47:03,-35.1,173.7833,62.33,95,100,3.36
489,Abrau-Dyurso,RU,2022-12-24 18:47:04,44.69,37.59,44.06,85,100,6.33
490,Mbanza-Ngungu,CD,2022-12-24 18:47:04,-5.25,14.8667,67.96,95,100,2.44
491,Broken Hill,AU,2022-12-24 18:47:05,-31.95,141.4333,75.94,51,0,6.4
492,Ponta Delgada,PT,2022-12-24 18:47:05,37.7333,-25.6667,56.12,67,40,19.57
493,Orchard Homes,US,2022-12-24 18:47:06,46.8633,-114.0484,37.06,100,100,3.13
494,La Palma,US,2022-12-24 18:47:06,33.8464,-118.0467,79.66,58,0,3.44
495,Gravdal,NO,2022-12-24 18:47:06,68.1214,13.5031,35.17,70,100,18.3
496,Petauke,ZM,2022-12-24 18:47:07,-14.2426,31.3253,64.18,96,93,1.92
497,Maningrida,AU,2022-12-24 18:47:07,-12.0667,134.2667,81.19,79,100,6.62
498,Grindavik,IS,2022-12-24 18:47:08,63.8424,-22.4338,22.95,93,75,20.71
499,Arlit,NE,2022-12-24 18:47:09,18.7369,7.3853,64.92,27,9,7.36
500,Nurlat,RU,2022-12-24 18:47:09,54.4277,50.8051,24.49,79,100,14.79
501,Oranjemund,NA,2022-12-24 18:47:09,-28.55,16.4333,64.8,84,7,15.05
502,San Rafael,AR,2022-12-24 18:47:10,-34.6177,-68.3301,70.75,31,100,12.01
503,Skibbereen,IE,2022-12-24 18:47:11,51.55,-9.2667,51.12,86,95,18.77
504,Sangar,RU,2022-12-24 18:47:11,63.9242,127.4739,-24.12,99,100,3.94
505,Gouyave,GD,2022-12-24 18:47:11,12.1646,-61.7296,79.57,69,40,18.41
506,Sillamae,EE,2022-12-24 18:47:12,59.3997,27.7547,28.78,83,47,12.82
507,Berbera,SO,2022-12-24 18:47:12,10.4396,45.0143,77.0,76,3,5.79
508,Peniche,PT,2022-12-24 18:48:13,39.3558,-9.3811,63.28,84,100,23.02
509,Sioux Lookout,CA,2022-12-24 18:48:13,50.1001,-91.917,-0.33,71,100,23.02
510,Cabra,ES,2022-12-24 18:48:14,37.4725,-4.4421,55.2,73,0,2.19
511,Bathsheba,BB,2022-12-24 18:48:14,13.2167,-59.5167,83.01,69,40,24.16
512,Ahipara,NZ,2022-12-24 18:48:15,-35.1667,173.1667,64.09,78,100,5.5
513,Goodlettsville,US,2022-12-24 18:48:15,36.3231,-86.7133,23.0,58,100,11.61
514,Ixtapa,MX,2022-12-24 18:48:15,20.7,-105.2,87.15,25,2,6.71
515,Neiafu,TO,2022-12-24 18:48:16,-18.65,-173.9833,79.48,83,20,9.22
516,Leopold,AU,2022-12-24 18:48:17,-38.1833,144.4667,54.97,92,1,0.0
517,Deer Lake,CA,2022-12-24 18:45:28,49.1667,-57.4316,35.46,100,100,11.5
518,Sao Raimundo Das Mangabeiras,BR,2022-12-24 18:48:17,-7.0219,-45.4811,82.27,70,93,3.62
519,Richards Bay,ZA,2022-12-24 18:48:17,-28.783,32.0377,75.34,77,69,12.41
520,Fuerte Olimpo,PY,2022-12-24 18:48:18,-21.0415,-57.8738,78.4,70,85,8.75
521,Hasanabad,IR,2022-12-24 18:48:18,36.5465,61.0543,47.91,39,100,9.1
522,Oussouye,SN,2022-12-24 18:48:19,12.485,-16.5469,86.18,46,100,7.63
523,Sur,OM,2022-12-24 18:48:19,22.5667,59.5289,71.83,53,2,7.56
524,Belmonte,BR,2022-12-24 18:48:19,-15.8631,-38.8828,78.01,81,100,3.76
525,Qaqortoq,GL,2022-12-24 18:48:20,60.7167,-46.0333,4.98,66,0,6.24
526,Ondjiva,AO,2022-12-24 18:48:20,-17.0667,15.7333,78.93,44,94,2.3
527,Zovaber,AM,2022-12-24 18:48:21,40.5669,44.7883,27.5,82,7,2.42
528,Changji,CN,2022-12-24 18:48:21,44.0167,87.3167,5.79,92,75,2.24
529,Urdoma,RU,2022-12-24 18:48:22,61.7533,48.5442,32.92,98,100,9.06
530,Maragogi,BR,2022-12-24 18:48:22,-9.0122,-35.2225,81.54,69,8,14.43
531,Ryotsu,JP,2022-12-24 18:48:23,38.0833,138.4333,41.05,71,96,18.39
532,Ola,RU,2022-12-24 18:48:23,59.5833,151.2833,8.24,80,3,11.86
533,Ous,RU,2022-12-24 18:48:24,60.9058,61.5186,33.67,96,100,8.52
534,Sola,VU,2022-12-24 18:48:24,-13.8833,167.55,81.73,68,78,4.83
535,Buala,SB,2022-12-24 18:48:24,-8.145,159.5921,79.32,83,100,4.16
536,Riachao Das Neves,BR,2022-12-24 18:48:25,-11.7461,-44.91,72.54,96,100,2.71
537,Kloulklubed,PW,2022-12-24 18:48:26,7.0419,134.2556,77.5,80,56,7.27
538,Huarmey,PE,2022-12-24 18:48:26,-10.0681,-78.1522,74.12,74,32,11.21
539,Edson,CA,2022-12-24 18:45:34,53.5835,-116.4356,-7.46,84,0,4.61
540,Talara,PE,2022-12-24 18:48:27,-4.5772,-81.2719,84.96,51,0,17.27
541,Kilindoni,TZ,2022-12-24 18:48:27,-7.9139,39.6668,80.96,79,22,10.22
542,Arman,RU,2022-12-24 18:48:27,59.7,150.1667,9.97,76,4,11.97
543,Winnemucca,US,2022-12-24 18:48:28,40.973,-117.7357,38.46,82,100,0.29
544,Mokhsogollokh,RU,2022-12-24 18:48:29,61.4681,128.9203,-13.94,93,100,6.38
545,Lufilufi,WS,2022-12-24 18:48:29,-13.8745,-171.5986,76.78,76,36,16.87
546,Constantine,DZ,2022-12-24 18:48:29,36.365,6.6147,60.21,55,0,2.3
547,Paciran,ID,2022-12-24 18:48:30,-6.8767,112.3761,78.89,81,100,13.04
548,Kailua,US,2022-12-24 18:48:31,21.4022,-157.7394,76.98,82,69,5.01
549,Along,IN,2022-12-24 18:48:31,28.1667,94.7667,52.03,91,24,2.06
550,Ust-Maya,RU,2022-12-24 18:48:31,60.4167,134.5333,-22.97,100,100,1.57
551,Verkhnyaya Inta,RU,2022-12-24 18:48:32,65.9811,60.3094,24.58,92,100,10.85
552,Rock Springs,US,2022-12-24 18:48:32,41.5875,-109.2029,35.24,79,16,8.99
553,Abashiri,JP,2022-12-24 18:48:33,44.0213,144.2697,32.29,97,100,28.12
554,Waycross,US,2022-12-24 18:49:33,31.2136,-82.354,32.23,29,0,10.36
555,Tura,IN,2022-12-24 18:49:33,25.5198,90.2201,58.93,77,1,2.93
556,Olinda,BR,2022-12-24 18:49:34,-8.0089,-34.8553,83.93,70,75,10.36
557,Santiago Del Estero,AR,2022-12-24 18:49:34,-27.7951,-64.2615,83.86,39,100,11.36
558,La Ronge,CA,2022-12-24 18:49:35,55.1001,-105.2842,-9.15,70,75,5.75
559,Qeshm,IR,2022-12-24 18:49:35,26.9581,56.2719,69.69,64,100,3.49
560,Tazovskiy,RU,2022-12-24 18:49:36,67.4667,78.7,-0.36,97,91,9.93
561,Mandalgovi,MN,2022-12-24 18:49:36,45.7625,106.2708,10.49,95,100,7.31
562,Qandala,SO,2022-12-24 18:49:37,11.472,49.8728,76.51,80,12,2.33
563,Naze,JP,2022-12-24 18:49:37,28.3667,129.4833,49.12,67,99,20.83
564,Patuli,IN,2022-12-24 18:49:37,23.55,88.25,64.36,44,4,4.9
565,Aix-Les-Bains,FR,2022-12-24 18:49:38,45.6834,5.9224,53.08,95,0,2.3
566,Saint Anthony,US,2022-12-24 18:49:38,45.0205,-93.218,6.24,66,0,18.41
567,Kilosa,TZ,2022-12-24 18:49:39,-6.8333,36.9833,72.18,93,100,1.28
568,Nuevo Casas Grandes,MX,2022-12-24 18:49:39,30.4167,-107.9167,43.75,29,0,1.99
569,Sumedang,ID,2022-12-24 18:49:40,-6.8592,107.9207,71.64,89,100,3.15
570,Lethem,GY,2022-12-24 18:49:40,3.3803,-59.7968,90.0,34,73,12.28
571,Grand Gaube,MU,2022-12-24 18:49:40,-20.0064,57.6608,79.38,73,2,5.99
572,Yarada,IN,2022-12-24 18:49:41,17.65,83.2667,70.12,100,10,2.3
573,Daytona Beach,US,2022-12-24 18:48:41,29.2108,-81.0228,46.17,41,40,11.5
574,Mamallapuram,IN,2022-12-24 18:46:35,12.6264,80.1722,77.05,87,100,18.66
575,Porosozero,RU,2022-12-24 18:49:42,62.7191,32.727,14.92,93,17,8.08
576,Gazli,UZ,2022-12-24 18:49:42,40.1333,63.45,30.33,58,33,11.68
577,Los Llanos De Aridane,ES,2022-12-24 18:49:42,28.6585,-17.9182,65.12,80,0,6.91
578,Dhidhdhoo,MV,2022-12-24 18:49:43,6.8833,73.1,80.85,71,23,8.48
579,Jian,CN,2022-12-24 18:49:43,27.1172,114.9793,41.65,48,0,3.11
580,Sept-Iles,CA,2022-12-24 18:49:44,50.2001,-66.3821,27.12,80,75,9.22
581,Qazvin,IR,2022-12-24 18:49:44,36.2797,50.0049,34.41,99,100,5.37
582,Bacolod,PH,2022-12-24 18:49:44,10.6667,122.95,76.68,84,98,19.17
583,Trinidad,BO,2022-12-24 18:49:45,-14.8333,-64.9,91.38,62,40,13.8
584,Illela,NG,2022-12-24 18:49:46,13.7292,5.2975,69.53,23,81,10.16
585,Yantal,RU,2022-12-24 18:49:46,56.8471,105.2542,-19.41,100,93,2.82
586,Zabol,AF,2022-12-24 18:49:46,32.25,67.25,35.06,43,83,0.78
587,Talnakh,RU,2022-12-24 18:49:47,69.4865,88.3972,-12.8,99,55,6.73
588,Robore,BO,2022-12-24 18:49:47,-18.3333,-59.75,77.63,79,100,4.61
589,Plonsk,PL,2022-12-24 18:49:48,52.6235,20.3755,37.62,91,99,4.85
